CustomerID,Age,Gender,Segment,NPS,account_age_days,age_group,nps_category,total_purchase_value,total_frequency,product_diversity,Plan,subscription_duration_days,subscription_age_days,is_active,last_interaction_date,total_interactions,total_late_payments,payment_count,late_payment_rate,payment_risk_score,PageViews,TimeSpent(minutes),engagement_ratio,engagement_intensity,total_actions,add_to_cart_count,search_count,click_count,unique_pages,cart_conversion_rate,search_intensity,page_diversity,Logins,frequency_score,engagement_score,avg_rating,avg_comment_length,sentiment_score,is_negative,is_positive,emails_sent,emails_opened,emails_clicked,open_rate,click_rate,click_through_rate,marketing_engagement,ChurnLabel,Recency,Frequency,Monetary,r_score,f_score,m_score,rfm_score,rfm_segment,Gender_Female,Gender_Male,Segment_Segment A,Segment_Segment B,Segment_Segment C,nps_category_Detractor,nps_category_Passive,nps_category_Promoter,days_since_last_interaction
6282,50,Female,Segment A,8,365,1,Passive,4124.84,38,7,2760.524358974359,657,1398,0,2022-10-08,13,6,3,1.5,9.0,75,92,1.2105263157894737,6900,26,7,8,11,12,0.25925925925925924,0.2962962962962963,0.4444444444444444,2,4,8,1.0,121.0,0.2,1,0,7,7,7,0.875,0.875,0.875,0.765625,0,83,76,4124.84,3,1,4,8,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,83
6283,18,Female,Segment A,0,307,3,Detractor,3829.73,65,10,2720.9656097560974,368,388,0,2022-12-29,48,79,3,19.75,1560.25,12,34,2.6153846153846154,408,16,7,3,6,11,0.4117647058823529,0.17647058823529413,0.6470588235294118,12,4,48,5.0,97.0,1.0,0,1,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,1,1,780,3829.73,5,4,4,13,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
6284,46,Male,Segment C,1,1064,1,Detractor,1167.25,18,3,2714.759176470588,2,1094,0,2022-10-15,8,4,3,1.0,4.0,76,8,0.1038961038961039,608,32,11,16,5,13,0.3333333333333333,0.48484848484848486,0.3939393939393939,27,4,108,1.0,70.0,0.2,1,0,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0,76,486,1167.25,3,4,2,9,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,76
6285,40,Female,Segment C,3,61,1,Detractor,4482.37,46,8,2723.1385667752443,352,509,0,2022-10-31,38,28,3,7.0,196.0,22,25,1.0869565217391304,550,3,0,1,2,3,0.0,0.25,0.75,13,1,13,4.0,114.0,0.8,0,1,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,0,60,598,4482.37,3,4,5,12,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,60
6286,43,Female,Segment B,0,1118,1,Detractor,3492.23,54,9,2648.6417537942666,359,402,0,2022-10-10,30,93,3,23.25,2162.25,63,21,0.328125,1323,25,5,10,10,12,0.19230769230769232,0.38461538461538464,0.46153846153846156,6,30,180,1.0,29.0,0.2,1,0,10,10,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,1,81,324,3492.23,3,3,4,10,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,81
6287,27,Female,Segment B,2,1109,0,Detractor,1499.8200000000002,10,2,2859.17713622291,383,438,0,2022-10-22,4,42,3,10.5,441.0,62,8,0.12698412698412698,496,35,11,9,15,12,0.3055555555555556,0.25,0.3333333333333333,2,4,8,2.0,113.0,0.4,1,0,10,10,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,0,69,20,1499.8200000000002,3,1,2,6,3,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,69
6288,40,Male,Segment A,2,126,1,Detractor,2393.84,32,8,2714.759176470588,65,1070,0,2022-12-04,47,65,3,16.25,1056.25,59,11,0.18333333333333332,649,18,3,5,10,11,0.15789473684210525,0.2631578947368421,0.5789473684210527,25,4,100,5.0,123.0,1.0,0,1,4,4,4,0.8,0.8,0.8,0.6400000000000001,1,26,800,2393.84,4,4,3,11,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,26
6289,56,Male,Segment A,1,871,2,Detractor,2657.7799999999997,29,5,2718.572922824302,251,372,0,2022-04-01,11,49,3,12.25,600.25,71,26,0.3611111111111111,1846,2,1,1,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666666,15,30,450,3.0,78.0,0.6,0,0,3,3,3,0.75,0.75,0.75,0.5625,1,273,435,2657.7799999999997,1,3,3,7,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,273
6290,35,Male,Segment A,3,93,0,Detractor,3256.84,27,5,2790.271692073171,578,634,0,2022-12-28,5,83,3,20.75,1722.25,60,34,0.5573770491803278,2040,37,13,15,9,13,0.34210526315789475,0.39473684210526316,0.34210526315789475,14,4,56,1.0,152.0,0.2,1,0,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,1,2,378,3256.84,5,3,4,12,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2
6291,22,Female,Segment A,9,164,3,Promoter,4141.24,35,8,2824.68776096823,143,1142,0,2021-09-29,10,6,3,1.5,9.0,81,33,0.4024390243902439,2673,19,6,6,7,9,0.3,0.3,0.45,11,1,11,4.0,107.0,0.8,0,1,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,0,457,385,4141.24,1,3,4,8,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,457
6292,58,Female,Segment C,0,412,2,Detractor,2747.04,13,4,2699.5260949464014,1326,1339,0,2022-12-06,55,38,3,9.5,361.0,50,26,0.5098039215686274,1300,40,16,10,14,13,0.3902439024390244,0.24390243902439024,0.3170731707317073,17,1,17,3.0,51.0,0.6,0,0,1,1,1,0.5,0.5,0.5,0.25,1,24,221,2747.04,4,2,3,9,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24
6293,56,Female,Segment B,0,528,2,Detractor,1955.8,24,5,2723.1385667752443,79,776,0,2022-10-27,9,85,3,21.25,1806.25,62,25,0.3968253968253968,1550,17,6,5,6,10,0.3333333333333333,0.2777777777777778,0.5555555555555556,22,1,22,5.0,100.0,1.0,0,1,9,9,9,0.9,0.9,0.9,0.81,1,64,528,1955.8,3,4,2,9,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,64
6294,62,Male,Segment A,0,1147,2,Detractor,2706.01,40,5,2828.649426229508,602,741,0,2022-11-12,44,86,3,21.5,1849.0,24,13,0.52,312,27,8,9,10,13,0.2857142857142857,0.32142857142857145,0.4642857142857143,2,30,60,3.0,59.0,0.6,0,0,10,10,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,1,48,80,2706.01,3,1,3,7,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,48
6295,27,Male,Segment C,8,399,0,Passive,2398.64,28,6,2859.7781433224754,436,728,0,2022-04-13,10,8,3,2.0,16.0,93,15,0.1595744680851064,1395,39,13,10,16,14,0.325,0.25,0.35,4,1,4,5.0,98.0,1.0,0,1,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,0,261,112,2398.64,1,2,3,6,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,261
6296,34,Female,Segment C,9,1190,0,Promoter,796.59,14,3,2859.7781433224754,928,1116,0,2022-11-29,11,9,3,2.25,20.25,25,91,3.5,2275,27,10,13,4,12,0.35714285714285715,0.4642857142857143,0.42857142857142855,11,1,11,2.0,80.0,0.4,1,0,6,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346938775510203,0,31,154,796.59,4,2,1,7,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,31
6297,32,Male,Segment C,5,1058,0,Detractor,3080.5299999999997,56,9,2905.6960032626425,333,773,0,2022-07-18,13,11,3,2.75,30.25,67,89,1.3088235294117647,5963,50,17,16,17,14,0.3333333333333333,0.3137254901960784,0.27450980392156865,5,1,5,1.0,29.0,0.2,1,0,3,3,3,0.75,0.75,0.75,0.5625,0,165,280,3080.5299999999997,2,3,3,8,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,165
6298,29,Female,Segment C,3,1347,0,Detractor,1184.83,12,2,2850.765112903226,231,251,0,2022-12-29,21,66,3,16.5,1089.0,32,19,0.5757575757575758,608,49,14,22,13,13,0.28,0.44,0.26,21,4,84,1.0,107.0,0.2,1,0,3,3,3,0.75,0.75,0.75,0.5625,1,1,252,1184.83,5,2,2,9,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
6299,69,Female,Segment B,8,815,2,Passive,4165.64,53,7,2718.572922824302,53,538,0,2022-11-04,8,12,3,3.0,36.0,29,26,0.8666666666666667,754,18,7,5,6,10,0.3684210526315789,0.2631578947368421,0.5263157894736842,14,30,420,2.0,70.0,0.4,1,0,1,1,1,0.5,0.5,0.5,0.25,0,56,742,4165.64,3,4,4,11,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,56
6300,31,Female,Segment A,6,1303,0,Detractor,3947.63,31,5,2714.759176470588,1112,1173,0,2022-10-09,9,10,3,2.5,25.0,79,44,0.55,3476,13,3,4,6,8,0.21428571428571427,0.2857142857142857,0.5714285714285714,7,4,28,4.0,20.0,0.8,0,1,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,0,82,217,3947.63,3,2,4,9,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,82
6301,34,Male,Segment A,2,1352,0,Detractor,4474.139999999999,56,9,2722.5928129829986,807,1235,0,2022-11-22,43,91,3,22.75,2070.25,36,31,0.8378378378378378,1116,37,11,16,10,12,0.2894736842105263,0.42105263157894735,0.3157894736842105,17,30,510,3.0,119.0,0.6,0,0,9,9,9,0.9,0.9,0.9,0.81,1,38,952,4474.139999999999,4,5,5,14,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,38
6302,55,Male,Segment C,2,627,2,Detractor,4957.91,35,9,2859.17713622291,212,1207,0,2022-03-27,1,6,3,1.5,9.0,94,96,1.0105263157894737,9024,48,19,16,13,14,0.3877551020408163,0.32653061224489793,0.2857142857142857,19,4,76,3.0,93.0,0.6,0,0,7,7,7,0.875,0.875,0.875,0.765625,0,278,665,4957.91,1,4,5,10,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,278
6303,34,Male,Segment A,2,1441,0,Detractor,2423.3,28,5,2859.7781433224754,75,392,0,2022-08-10,5,2,3,0.5,1.0,52,89,1.679245283018868,4628,11,2,4,5,8,0.16666666666666666,0.3333333333333333,0.6666666666666666,25,4,100,3.0,45.0,0.6,0,0,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,0,142,700,2423.3,2,4,3,9,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,142
6304,60,Female,Segment B,2,1325,2,Detractor,4169.35,56,8,2699.5260949464014,1109,1410,0,2021-09-15,1,8,3,2.0,16.0,53,23,0.42592592592592593,1219,31,10,11,10,13,0.3125,0.34375,0.40625,19,30,570,4.0,61.0,0.8,0,1,10,10,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,0,471,1064,4169.35,1,5,4,10,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,471
6305,46,Female,Segment B,2,868,1,Detractor,1567.8899999999999,21,4,2761.3344992295843,67,74,0,2022-12-28,21,45,3,11.25,506.25,26,22,0.8148148148148148,572,15,7,5,3,10,0.4375,0.3125,0.625,20,4,80,4.0,88.0,0.8,0,1,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,1,2,420,1567.8899999999999,5,3,2,10,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
6306,46,Male,Segment C,0,273,1,Detractor,1881.95,20,4,2859.7781433224754,187,446,0,2022-12-21,18,79,3,19.75,1560.25,45,15,0.32608695652173914,675,38,15,9,14,12,0.38461538461538464,0.23076923076923078,0.3076923076923077,30,1,30,1.0,89.0,0.2,1,0,4,4,4,0.8,0.8,0.8,0.6400000000000001,1,9,600,1881.95,5,4,2,11,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9
6307,36,Male,Segment B,0,65,1,Detractor,1786.2800000000002,19,3,2720.9656097560974,64,150,0,2022-11-07,25,87,3,21.75,1892.25,55,19,0.3392857142857143,1045,41,10,15,16,14,0.23809523809523808,0.35714285714285715,0.3333333333333333,12,4,48,3.0,107.0,0.6,0,0,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,1,53,228,1786.2800000000002,3,2,2,7,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,53
6308,37,Female,Segment C,2,954,1,Detractor,3061.7599999999998,38,5,2859.7781433224754,561,1433,0,2022-02-16,37,100,3,25.0,2500.0,65,1,0.015151515151515152,65,29,8,11,10,11,0.26666666666666666,0.36666666666666664,0.36666666666666664,18,30,540,4.0,68.0,0.8,0,1,4,4,4,0.8,0.8,0.8,0.6400000000000001,1,317,684,3061.7599999999998,1,4,3,8,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,317
6309,31,Male,Segment C,7,1324,0,Passive,2046.1,15,4,2859.17713622291,982,1036,0,2022-12-13,6,14,3,3.5,49.0,36,87,2.3513513513513513,3132,21,9,9,3,10,0.4090909090909091,0.4090909090909091,0.45454545454545453,3,4,12,2.0,88.0,0.4,1,0,7,7,7,0.875,0.875,0.875,0.765625,0,17,45,2046.1,5,1,2,8,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,17
6310,41,Female,Segment C,0,351,1,Detractor,588.33,7,2,2828.649426229508,248,727,0,2022-11-22,52,42,3,10.5,441.0,42,3,0.06976744186046512,126,48,21,15,12,14,0.42857142857142855,0.30612244897959184,0.2857142857142857,14,30,420,2.0,44.0,0.4,1,0,6,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346938775510203,1,38,98,588.33,4,1,1,6,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38
6311,56,Male,Segment A,8,1196,2,Passive,2070.25,16,3,2859.17713622291,580,1013,0,2022-09-19,14,12,3,3.0,36.0,95,100,1.0416666666666667,9500,40,11,15,14,13,0.2682926829268293,0.36585365853658536,0.3170731707317073,20,4,80,1.0,109.0,0.2,1,0,9,9,9,0.9,0.9,0.9,0.81,0,102,320,2070.25,2,3,2,7,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,102
6312,29,Male,Segment A,2,183,0,Detractor,1657.13,21,3,2664.971951219512,1002,1359,0,2022-12-22,15,66,3,16.5,1089.0,40,16,0.3902439024390244,640,15,7,4,4,9,0.4375,0.25,0.5625,25,1,25,1.0,96.0,0.2,1,0,7,7,7,0.875,0.875,0.875,0.765625,1,8,525,1657.13,5,4,2,11,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8
6313,32,Male,Segment B,7,643,0,Passive,958.47,4,1,2790.271692073171,415,603,0,2022-12-21,5,5,3,1.25,6.25,96,89,0.9175257731958762,8544,23,9,10,4,13,0.375,0.4166666666666667,0.5416666666666666,18,30,540,2.0,138.0,0.4,1,0,9,9,9,0.9,0.9,0.9,0.81,0,9,72,958.47,5,1,1,7,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,9
6314,58,Male,Segment A,1,104,2,Detractor,2182.23,21,5,2714.759176470588,112,163,0,2022-11-22,25,55,3,13.75,756.25,68,35,0.5072463768115942,2380,29,12,6,11,12,0.4,0.2,0.4,26,4,104,5.0,74.0,1.0,0,1,6,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346938775510203,1,38,546,2182.23,4,4,2,10,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,38
6315,34,Male,Segment C,0,1199,0,Detractor,4894.45,52,9,2816.218536977492,127,177,0,2022-12-12,19,7,3,1.75,12.25,85,43,0.5,3655,39,19,7,13,12,0.475,0.175,0.3,30,1,30,3.0,127.0,0.6,0,0,4,4,4,0.8,0.8,0.8,0.6400000000000001,0,18,1560,4894.45,4,5,5,14,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,18
6316,25,Female,Segment C,1,1184,3,Detractor,4649.22,53,10,2699.5260949464014,140,911,0,2022-12-22,52,54,3,13.5,729.0,21,9,0.4090909090909091,189,9,3,4,2,7,0.3,0.4,0.7,23,1,23,3.0,68.0,0.6,0,0,7,7,7,0.875,0.875,0.875,0.765625,1,8,1219,4649.22,5,5,5,15,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8
6317,39,Female,Segment B,0,1016,1,Detractor,3332.39,55,9,2723.1385667752443,919,1362,0,2022-10-08,38,55,3,13.75,756.25,9,13,1.3,117,37,16,11,10,12,0.42105263157894735,0.2894736842105263,0.3157894736842105,29,30,870,2.0,78.0,0.4,1,0,3,3,3,0.75,0.75,0.75,0.5625,1,83,1595,3332.39,3,5,4,12,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,83
6318,67,Female,Segment A,1,852,2,Detractor,6920.0,53,10,2859.17713622291,356,447,0,2022-11-11,25,59,3,14.75,870.25,18,35,1.8421052631578947,630,15,5,4,6,9,0.3125,0.25,0.5625,11,4,44,3.0,135.0,0.6,0,0,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,1,49,583,6920.0,3,4,5,12,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,49
6319,64,Female,Segment C,2,1111,2,Detractor,1677.51,9,3,2828.649426229508,934,965,0,2022-05-30,4,43,3,10.75,462.25,96,26,0.26804123711340205,2496,35,8,14,13,14,0.2222222222222222,0.3888888888888889,0.3888888888888889,22,30,660,3.0,58.0,0.6,0,0,6,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346938775510203,1,214,198,1677.51,1,2,2,5,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,214
6320,20,Female,Segment B,2,937,3,Detractor,1230.04,16,3,2859.7781433224754,277,468,0,2022-12-21,10,3,3,0.75,2.25,15,34,2.125,510,9,6,2,1,7,0.6,0.2,0.7,12,4,48,1.0,110.0,0.2,1,0,7,7,7,0.875,0.875,0.875,0.765625,0,9,192,1230.04,5,2,2,9,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9
6321,51,Male,Segment B,3,794,2,Detractor,2860.08,46,7,2723.1385667752443,1022,1094,0,2022-08-13,9,5,3,1.25,6.25,14,81,5.4,1134,23,11,5,7,12,0.4583333333333333,0.20833333333333334,0.5,5,4,20,5.0,89.0,1.0,0,1,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,0,139,230,2860.08,2,2,3,7,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,139
6322,50,Male,Segment A,1,1217,1,Detractor,3803.5699999999997,44,6,2828.649426229508,76,188,0,2022-10-29,16,62,3,15.5,961.0,21,30,1.3636363636363635,630,37,11,10,16,13,0.2894736842105263,0.2631578947368421,0.34210526315789475,4,30,120,1.0,70.0,0.2,1,0,6,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7346938775510203,1,62,176,3803.5699999999997,3,2,4,9,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,62
6323,28,Female,Segment C,3,1295,0,Detractor,4752.92,61,9,2790.271692073171,482,1201,0,2022-12-13,44,46,3,11.5,529.0,63,26,0.40625,1638,21,7,8,6,11,0.3181818181818182,0.36363636363636365,0.5,29,4,116,1.0,127.0,0.2,1,0,1,1,1,0.5,0.5,0.5,0.25,1,17,1769,4752.92,5,5,5,15,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17
6324,67,Male,Segment C,0,753,2,Detractor,3749.14,51,9,2790.271692073171,417,1119,0,2022-12-14,53,68,3,17.0,1156.0,48,10,0.20408163265306123,480,41,15,11,15,14,0.35714285714285715,0.2619047619047619,0.3333333333333333,13,4,52,4.0,76.0,0.8,0,1,7,7,7,0.875,0.875,0.875,0.765625,1,16,663,3749.14,5,4,4,13,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,16
6325,18,Female,Segment A,2,311,3,Detractor,5005.91,50,8,2790.271692073171,600,653,0,2022-12-13,4,9,3,2.25,20.25,38,61,1.564102564102564,2318,37,13,15,9,13,0.34210526315789475,0.39473684210526316,0.34210526315789475,12,30,360,5.0,63.0,1.0,0,1,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,0,17,600,5005.91,5,4,5,14,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17
6326,50,Male,Segment A,1,54,1,Detractor,2625.0,29,4,2720.9656097560974,767,1355,0,2022-12-29,57,31,3,7.75,240.25,89,2,0.022222222222222223,178,40,18,16,6,14,0.43902439024390244,0.3902439024390244,0.34146341463414637,1,1,1,5.0,69.0,1.0,0,1,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,1,1,29,2625.0,5,1,3,9,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
6327,66,Female,Segment A,4,714,2,Detractor,4223.27,23,9,2790.271692073171,297,1164,0,2021-11-29,3,8,3,2.0,16.0,9,19,1.9,171,50,11,17,22,14,0.21568627450980393,0.3333333333333333,0.27450980392156865,26,4,104,3.0,46.0,0.6,0,0,3,3,3,0.75,0.75,0.75,0.5625,0,396,598,4223.27,1,4,4,9,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,396
6328,37,Male,Segment A,0,1346,1,Detractor,1978.36,9,3,2905.6960032626425,87,105,0,2022-12-05,50,81,3,20.25,1640.25,84,29,0.3411764705882353,2436,44,10,14,20,14,0.2222222222222222,0.3111111111111111,0.3111111111111111,21,4,84,1.0,48.0,0.2,1,0,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,1,25,189,1978.36,4,2,2,8,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,25
6329,67,Male,Segment A,3,231,2,Detractor,1917.77,13,4,2790.271692073171,95,651,0,2020-12-03,3,11,3,2.75,30.25,80,44,0.5432098765432098,3520,1,1,0,0,1,0.5,0.0,0.5,9,1,9,3.0,142.0,0.6,0,0,4,4,4,0.8,0.8,0.8,0.6400000000000001,0,757,117,1917.77,1,2,2,5,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,757
6330,29,Male,Segment C,5,961,0,Detractor,3702.49,19,6,2828.649426229508,15,74,0,2022-11-11,18,6,3,1.5,9.0,88,4,0.0449438202247191,352,33,14,8,11,13,0.4117647058823529,0.23529411764705882,0.38235294117647056,29,30,870,1.0,101.0,0.2,1,0,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,0,49,551,3702.49,3,4,4,11,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,49
6331,33,Male,Segment A,0,980,0,Detractor,1400.09,27,4,2718.572922824302,350,561,0,2022-12-25,51,75,3,18.75,1406.25,46,14,0.2978723404255319,644,50,15,18,17,14,0.29411764705882354,0.35294117647058826,0.27450980392156865,12,4,48,2.0,68.0,0.4,1,0,7,7,7,0.875,0.875,0.875,0.765625,1,5,324,1400.09,5,3,2,10,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5
6332,18,Female,Segment C,3,190,3,Detractor,1787.22,28,4,2832.731828298887,230,1006,0,2022-12-16,17,83,3,20.75,1722.25,62,27,0.42857142857142855,1674,44,11,18,15,14,0.24444444444444444,0.4,0.3111111111111111,15,1,15,3.0,134.0,0.6,0,0,5,5,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6944444444444445,1,14,420,1787.22,5,3,2,10,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14
6333,46,Male,Segment C,0,1316,1,Detractor,730.31,2,1,2790.271692073171,15,660,0,2022-11-11,55,89,3,22.25,1980.25,1,19,9.5,19,37,16,13,8,13,0.42105263157894735,0.34210526315789475,0.34210526315789475,28,1,28,4.0,130.0,0.8,0,1,3,3,3,0.75,0.75,0.75,0.5625,1,49,56,730.31,3,1,1,5,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,49
6334,62,Female,Segment B,5,908,2,Detractor,1940.78,5,2,2824.68776096823,49,481,0,2022-12-19,15,4,3,1.0,4.0,63,103,1.609375,6489,50,17,13,20,14,0.3333333333333333,0.2549019607843137,0.27450980392156865,24,1,24,1.0,43.0,0.2,1,0,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,0,11,120,1940.78,5,2,2,9,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11
6335,34,Male,Segment A,3,361,0,Detractor,5236.84,66,10,2828.649426229508,25,53,0,2022-12-06,15,7,3,1.75,12.25,100,73,0.7227722772277227,7300,22,6,9,7,11,0.2608695652173913,0.391304347826087,0.4782608695652174,29,4,116,3.0,64.0,0.6,0,0,7,7,7,0.875,0.875,0.875,0.765625,0,24,1914,5236.84,4,5,5,14,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,24
6336,66,Male,Segment A,3,1006,2,Detractor,1145.13,5,2,2714.759176470588,15,108,0,2022-10-31,5,77,3,19.25,1482.25,5,4,0.6666666666666666,20,5,1,2,2,4,0.16666666666666666,0.3333333333333333,0.6666666666666666,29,1,29,2.0,61.0,0.4,1,0,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,1,60,145,1145.13,3,2,1,6,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,60
6337,51,Male,Segment B,0,870,2,Detractor,4499.47,53,9,2699.5260949464014,91,509,0,2019-04-21,1,70,3,17.5,1225.0,78,8,0.10126582278481013,624,18,8,3,7,10,0.42105263157894735,0.15789473684210525,0.5263157894736842,29,1,29,2.0,132.0,0.4,1,0,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,1,1349,1537,4499.47,1,5,5,11,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1349
6338,40,Male,Segment B,1,1294,1,Detractor,4214.47,26,7,2664.971951219512,36,530,0,2022-10-03,12,8,3,2.0,16.0,63,70,1.09375,4410,40,12,15,13,13,0.2926829268292683,0.36585365853658536,0.3170731707317073,28,4,112,5.0,101.0,1.0,0,1,10,10,10,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8264462809917354,0,88,728,4214.47,3,4,4,11,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,88
6339,37,Male,Segment C,3,1136,1,Detractor,3921.54,38,7,2714.759176470588,1,17,0,2022-11-04,50,42,3,10.5,441.0,90,4,0.04395604395604396,360,8,2,4,2,5,0.2222222222222222,0.4444444444444444,0.5555555555555556,5,30,150,3.0,53.0,0.6,0,0,1,1,1,0.5,0.5,0.5,0.25,0,56,190,3921.54,3,2,4,9,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,56
6340,42,Male,Segment C,2,1405,1,Detractor,1209.76,15,3,2828.649426229508,538,1189,0,2022-11-02,53,75,3,18.75,1406.25,8,2,0.2222222222222222,16,40,14,8,18,13,0.34146341463414637,0.1951219512195122,0.3170731707317073,11,1,11,4.0,58.0,0.8,0,1,8,8,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7901234567901234,1,58,165,1209.76,3,2,2,7,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,58
